message,is_spam
Aiyah u did ok already lar. E nydc at wheellock?,False
TELL HER I SAID EAT SHIT.,False
Sure! I am driving but will reach my destination soon.,False
"K so am I, how much for an 8th? Fifty?",False
Your daily text from me ÛÒ a favour this time,False
Great to hear you are settling well. So what's happenin wit ola?,False
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,False
I tot u reach liao. He said t-shirt.,False
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",False
Your right! I'll make the appointment right now.,False
Designation is software developer and may be she get chennai:),False
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,True
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",True
I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.,False
"Ok, be careful ! Don't text and drive !",False
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",False
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,False
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,False
How abt making some of the pics bigger?,False
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,False
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",False
Why nothing. Ok anyway give me treat,False
"Win the newest ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",True
Correct. So how was work today,False
"Just sent again. Do you scream and moan in bed, princess?",False
"I wake up long ago already... Dunno, what other thing?",False
Oh just getting even with u.... u?,False
I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,False
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,False
Yeah jay's sort of a fucking retard,False
"Sorry, was in the bathroom, sup",False
Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,True
My exam is for february 4. Wish you a great day.,False
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,False
"Aight no rush, I'll ask jay",False
Good Morning plz call me sir,False
It's ok lar. U sleep early too... Nite...,False
"Oh... Icic... K lor, den meet other day...",False
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",False
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",False
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",False
Then she buying today? ÌÏ no need to c meh...,False
Aight sorry I take ten years to shower. What's the plan?,False
Every monday..nxt week vl be completing..,False
Might ax well im there.,False
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,False
Yeah I'll try to scrounge something up,False
Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,False
Were somewhere on Fredericksburg,False
Que pases un buen tiempo or something like that,False
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,False
She doesnt need any test.,False
"Nothing much, chillin at home. Any super bowl plan?",False
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",True
Bugis oso near wat... ,False
Yo theres no class tmrw right?,False
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,False
"Goodnight, sleep well da please take care pa. Please.",False
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,False
U ned to convince him tht its not possible witot hurting his feeling its the main,False
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",False
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,False
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",False
Yo dude guess who just got arrested the other day,False
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,False
What does the dance river do?,False
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",False
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,False
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",True
Bbq this sat at mine from 6ish. Ur welcome 2 come,False
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_",False
Alright. I'm out--have a good night!,False
Did you try making another butt.,False
Hope you are feeling great. Pls fill me in. Abiola,False
I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?,False
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",False
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",True
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",True
We're finally ready fyi,False
Auntie huai juan never pick up her phone,False
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,True
"Ya tel, wats ur problem..",False
i dnt wnt to tlk wid u,False
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""",False
Its ok my arm is feeling weak cuz i got a shot so we can go another time,False
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,False
"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",False
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,False
All e best 4 ur exam later.,False
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,False
Oh k.i think most of wi and nz players unsold.,False
"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",False
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",False
"Haha just kidding, papa needs drugs",False
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",False
Oh ok..,False
R we still meeting 4 dinner tonight?,False
Thats cool! I am a gentleman and will treat you with dignity and respect.,False
Shall i start from hear.,False
Then we wait 4 u lor... No need 2 feel bad lar...,False
No did you check? I got his detailed message now,False
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,False
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",False
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,False
cool. We will have fun practicing making babies!,False
Actually getting ready to leave the house.,False
K..k..any special today?,False
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",True
Then we gotta do it after that,False
"I've got ten bucks, jay is being noncomittal",False
Where at were hungry too,False
Pls speak to that customer machan.,False
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,False
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,True
So wats ur opinion abt him and how abt is character?,False
Jay is snickering and tells me that x is totally fucking up the chords as we speak,False
No..few hours before.went to hair cut .,False
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,False
Lmao. Take a pic and send it to me.,False
"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",False
No. She's currently in scotland for that.,False
Do you work all this week ?,False
Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,True
Lol great now im getting hungry.,False
Yes.. now only saw your message..,False
I'll be at mu in like  &lt;#&gt;  seconds,False
THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,False
"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",False
For sale - arsenal dartboard. Good condition but no doubles or trebles!,True
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,False
"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\""""",False
Thanks for ve lovely wisheds. You rock,False
You intrepid duo you! Have a great time and see you both soon. ,False
I asked sen to come chennai and search for job.,False
Dad went out oredi... ,False
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",False
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,False
"Arms fine, how's Cardiff and uni? ",False
In fact when do you leave? I think addie goes back to school tues or wed,False
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",False
Ya:)going for restaurant..,False
"Its ok., i just askd did u knw tht no?",False
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,True
Those ducking chinchillas,False
I am in a marriage function,False
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,False
DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,False
As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,True
say thanks2. ,False
Msg me when rajini comes.,False
Ya! when are Ì_ taking ure practical lessons? I start in june..  ,False
"That's good, because I need drugs",False
Stupid.its not possible,False
Can Ì_ all decide faster cos my sis going home liao..,False
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,True
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,False
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,True
Bought one ringtone and now getting texts costing 3 pound offering more tones etc,True
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",False
Kinda. First one gets in at twelve! Aah. Speak tomo,False
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",True
Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,False
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,False
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",True
I wont touch you with out your permission.,False
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL,True
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",False
Take some small dose tablet for fever,False
Oh. U must have taken your REAL Valentine out shopping first.,False
"Just sent you an email ÛÒ to an address with incomm in it, is that right?",False
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",False
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",False
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",False
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,False
Why you keeping me away like this,False
I think its far more than that but find out. Check google maps for a place from your dorm.,False
My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,False
Have you always been saying welp?,False
"I'm a guy, browsin is compulsory",False
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,False
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",False
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",False
I told your number to gautham..,False
Tell them no need to investigate about me anywhere.,False
Ok i juz receive..,False
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",False
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",True
In the end she might still vomit but its okay. Not everything will come out.,False
How are you with moneY...as in to you...money aint a thing....how are you sha!,False
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,False
Hey gals.. Anyone of u going down to e driving centre tmr?,False
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,False
I'm putting it on now. It should be ready for  &lt;TIME&gt; ,False
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",False
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",True
Host-based IDPS for linux systems.,False
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",True
Don no da:)whats you plan?,False
Ill be there on  &lt;#&gt;  ok.,False
Oh my God. I'm almost home,False
Total video converter free download type this in google search:),False
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,True
Sounds like something that someone testing me would sayy,False
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,False
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",False
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,False
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",False
Hows the champ just leaving glasgow!,False
K:)all the best:)congrats...,False
I wonder if you'll get this text?,False
I need to come home and give you some good lovin...,False
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,True
Shall i ask one thing if you dont mistake me.,False
Check wid corect speling i.e. Sarcasm,False
"URGENT! Your Mobile No was awarded a å£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",True
Are you angry with me. What happen dear,False
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,False
Yup ok thanx...,False
Hi:)cts employee how are you?,False
Pls pls find out from aunt nike.,False
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",False
No screaming means shouting..,False
Hey what happen de. Are you alright.,False
Should I have picked up a receipt or something earlier,False
I think chennai well settled?,False
Oh dang! I didn't mean o send that to you! Lol!,False
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,False
Horrible bf... I now v hungry...,False
Remember on that day..,False
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,True
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,False
All sounds good. Fingers . Makes it difficult to type,False
Midnight at the earliest,False
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,False
K come to nordstrom when you're done,False
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,False
Now press conference da:),False
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",True
After completed degree. There is no use in joining finance.,False
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",False
Shant disturb u anymore... Jia you...,False
Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,False
"Me, i dont know again oh",False
Dude sux for snake. He got old and raiden got buff,False
He says hi and to get your ass back to south tampa (preferably at a kegger),False
In e msg jus now. U said thanks for gift.,False
U too...,False
Ok how you dear. Did you call chechi,False
Yeah we do totes. When u wanna?,False
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,False
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),False
Wat r u doing?,False
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,False
"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",False
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",False
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,False
Dude just saw a parked car with its sunroof popped up. Sux,False
Get ready to put on your excellent sub face :),False
Tmrw. Im finishing 9 doors,False
"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",False
I am late. I will be there at,False
"whatever, im pretty pissed off.",False
I dont have that much image in class.,False
No:-)i got rumour that you going to buy apartment in chennai:-),False
Near kalainar tv office.thenampet,False
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,True
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,True
My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,False
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",False
No. To be nosy I guess. Idk am I over reacting if I'm freaked?,False
"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",False
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,False
"Why is that, princess? I bet the brothas are all chasing you!",False
"I shall book chez jules for half eight, if that's ok with you?",False
Hhahhaahahah rofl wtf nig was leonardo in your room or something,False
"Yep, at derek's house now, see you Sunday &lt;3",False
"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",False
I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,False
There are no other charges after transfer charges and you can withdraw anyhow you like,False
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",False
At 4. Let's go to bill millers,False
I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,False
"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",False
That's my honeymoon outfit. :),False
Will it help if we propose going back again tomorrow,False
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,True
Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,False
Pls confirm the time to collect the cheque.,False
As a Registered Subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,True
URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,True
Daddy will take good care of you :),False
"Yeah probably, I still gotta check out with leo",False
K.then any other special?,False
Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,False
Ok pa. Nothing problem:-),False
Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,False
"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",False
When you came to hostel.,False
Ok no prob... I'll come after lunch then...,False
Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,False
Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,False
You all ready for * big day tomorrow?,False
I'll probably be around mu a lot,False
645,False
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,True
Thnx dude. u guys out 2nite?,False
Me sef dey laugh you. Meanwhile how's my darling anjie!,False
Mm i had my food da from out,False
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",False
Did u download the fring app?,False
The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,False
Friends that u can stay on fb chat with,False
"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",False
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",False
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,True
"Ah, well that confuses things, doesnÛ÷t it?",False
500 free text msgs. Just text ok to 80488 and we'll credit your account,True
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,False
Dear how you. Are you ok?,False
"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS",True
Yes princess! I want to make you happy...,False
Sounds like you have many talents! would you like to go on a dinner date next week?,False
I am going to film 2day da. At 6pm. Sorry da.,False
We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,False
Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,False
Yesterday its with me only . Now am going home.,False
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",True
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",False
"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",False
"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",True
Great comedy..cant stop laughing da:),False
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,True
"Alright, we're all set here, text the man",False
"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",False
Sleeping nt feeling well,False
U WILL SWITCH YOUR FONE ON DAMMIT!!,False
India have to take lead:),False
I.ll post her out l8r. In class,False
Thts wat Wright Brother did to fly..,False
"Evening * v good if somewhat event laden. Will fill you in, don't you worry Û_ Head * ok but throat * wrecked. See you at six then!",False
If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),False
ITS A LAPTOP TAKE IT WITH YOU.,False
I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,False
I wan but too early lei... Me outside now wun b home so early... Neva mind then...,False
"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",True
I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? ,False
At 7 we will go ok na.,False
Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),False
S:-)if we have one good partnership going we will take lead:),False
RGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50,True
"Yeah, where's your class at?",False
No just send to you. Bec you in temple na.,False
"You aren't coming home between class, right? I need to work out and shower!",False
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Callså£1/minMobsmoreLKPOBOX177HP51FL,True
S but mostly not like that.,False
ÌÏ v ma fan...,False
Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,False
Guess who spent all last night phasing in and out of the fourth dimension,False
So now my dad is gonna call after he gets out of work and ask all these crazy questions.,False
"Yes..but they said its IT.,",False
Very hurting n meaningful lines ever: \I compromised everything for my love,False
Lmao!nice 1,False
Glad to see your reply.,False
URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,True
Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,True
Nah dub but je still buff,False
Painful words- \I thought being Happy was the most toughest thing on Earth... But,False
"Yeah, that's fine! It's å£6 to get in, is that ok? ",False
Lol where do u come up with these ideas?,False
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",False
Okay... We wait ah,False
Y lei?,False
