message,is_spam
URGENT!!! Final reminder! Your PAN card hasn't been linked to your account. This is your last chance to avoid account suspension. Please verify your PAN by <URL> within 24 hours. Ignore this and your account will be blocked. Thank you.,TRUE
"Your monthly Mutual Fund SIP of Rs.5,000 from your account ending 1234 has been successfully deducted on 07 Apr 2026. Your plan: XYZ Growth Fund. For details, log in to your account at <URL>.",FALSE
Hey! Your esim accout is at riks. Upgrade nnw to avoid losing data. Click <URL> to get the free upgrade. Urgent! Only 3 hours left. Reply YES to confirm.,TRUE
"Yo! Tum kaise ho? Kal ki movie dekhne ka plan kya hai? Mujhe batao, bhai!",FALSE
"URGENT: Aapka traffic fine pending hai! 5000 INR ka challan aapke naam par hai. Agar aap 24 ghante mein <URL> through pay nahi karte, to aapki license suspend ho sakti hai. Dhanyawad.",TRUE
Hi! Your Swiggy order #9876 is confirmed. Your order is on the way and will arrive in 30 minutes. Use code SWIGGY15 for 15% off on your next order. <URL>,FALSE
Attention: Your SBI reward points are about to expire in 3 days. Redeem them now by visiting <URL> before they vanish. Failure to act may result in loss of points. Thanks!,TRUE
Hey Rahul! Just wanted to see how you’re doing. Are you free for a coffee tomorrow? Let me know.,FALSE
URGENT: Your vehicle 4VW-1234 was caught speeding on NH-2. Pay fine <URL> within 24 hrs or face a ₹2000 penalty. This is not a joke! Thx!,TRUE
"Hey, great news! Your Swiggy order just got a 20% off coupon for next order. Use code SWIG20 at checkout. Hurry, offer ends soon! <URL>",FALSE
URGENT: Traffic department has issued a challan against you for violation on 12-08-2024. Pay Rs. 1500 within 24 hrs to avoid penalty. <URL>,TRUE
"Dear resident, this is a reminder that the society maintenance fee for the month of March is due on 15th. Please transfer the amount to the account details below. Thank you.",FALSE
URGENT: Final warning! Your PAN card must be linked to your Aadhar within 3 days or your account will be blocked. Click <URL> to update now.,TRUE
"Hello, aapke mutual fund SIP ke liye ₹5,000 deduction 15-04-2026 ko hua hai. Agar koi query ho to apne account me login kare ya support se sampark kare.",FALSE
Hey! Yeh aapke mobile service provider se baat hai. Humne dekha ki aapke account me eSIM upgrade pending hai. Kripya <URL> click karke apna eSIM activate kare. 24 ghante ke andar complete na kare to aapka service suspend ho jayega. Dhanyavaad!,TRUE
"Hello John, this is a reminder that your appointment with Dr. Sharma is scheduled for 10:00 AM on 12th May at City Hospital. Please arrive 10 minutes early. Reply STOP to opt out.",FALSE
"Hi John, you’ve been pre‑approved for a personal loan of Rs 500,000 with an interest rate as low as 2% p.a. Don’t miss this offer! Reply Y to claim now <URL>",TRUE
Hey! 🎉 Your Swiggy order (ID #98765) gets 15% OFF on all orders today. Just use code SWIGGY15 at checkout. Happy eating!,FALSE
"Hi! You have been pre-approved for a personal loan of ₹5 lakh. Quick approval, low interest. Call 9876543210 or reply YES. <URL>",TRUE
"Hello, this is a service update. Your broadband engineer will visit on 12th May at 10:00 AM to perform routine maintenance. Please ensure you are available. Thank you.",FALSE
Hey! This is your crypto alert. Invest now & earn 20% daily returns! Limited slots available. Act fast! <URL>,TRUE
Your XYZ Bank account has a pending transaction. Use OTP: 123456 to confirm. OTP is valid for 5 minutes.,FALSE
"Hey! Apke 5G plan upgrade ka mauka! Free 5G data upgrade available. Click <URL> abhi. Hurry, limited time offer!",TRUE
Your ABC Bank OTP for your transaction is 8392. It expires in 5 minutes. Please do not share this code with anyone.,FALSE
HURRAY! Your parcel for order #987654 is missing! Confirm your delivery address now to avoid extra fees. Reply YES to <URL> and you may still claim your free gift.,TRUE
"Hi Rajesh, a broadband engineer Dr. Sharma will visit your home on 25th April at 10 AM to troubleshoot your connection. Please make sure the router is powered on and the area is clear. Let us know if you need to reschedule. Thanks!",FALSE
Yours package with tracking #12345 was missed. Please click <URL> to reschedule or pay $10 late fee. Urgent. Offer ends 15 min.,TRUE
"Hey Rahul, kaise ho? Kal jo coffee pe gaye the, kaafi time ho gaya. Lets catch up soon. :)",FALSE
"Hi! Your credit card limit has been increased to ₹1,50,000. To confirm, click <URL> ASAP. If you don't act now, offer expires!",TRUE
Your IRCTC train ticket for 12/09/2024 at 10:00 AM from New Delhi (NDLS) to Mumbai (BCT) is confirmed. PNR: 1234567890. Seat: 23B. Please review your booking details here: <URL>.,FALSE
"Hi, I am from ABC Recruitment. We have a remote job opportunity with up to 1 lakh per month and no experience required. Reply YES to <URL> or call 9876543210 for more info. This offer is only valid till 15th Sep. Hurry!",TRUE
"Hey Rahul, thanks for your interest! We would like to schedule your HR interview on 15th May at 2:00 pm. Please reply with 'OK' to confirm. Best, HR Team",FALSE
URGENT: BILLET KA payment nahin kiya to aapka electricity 30 min me off ho jayega! Pay 500 rupees abhi <URL> ya call 9876543210. Agar nahi pay kiya to bill 10% jada ho jayega.,TRUE
Your OTP for XYZ Bank is 123456. Please keep it confidential. Do not share with anyone.,FALSE
"Hey there! You have been pre-approved for a personal loan of INR 50000! Apply now at <URL> to claim your instant cash. Act fast, offer ends soon!",TRUE
"Good news! Salary of ₹15,000 credit hua aapke account ending 1234. Check balance abhi.",FALSE
"Hey! Free 5G data upgrade! Click <URL> to claim 5GB free data for next 30 din. Act fast, limited slots. Reply YES to activate.",TRUE
Your OTP is 482931. Please use it within 5 minutes. Do not share it with anyone.,FALSE
URGENT: Your parcel delivery was missed. Please respond ASAP to reschedule. Call 1800-123-456. ,TRUE
"Hi Rajesh, a broadband engineer Dr. Sharma will visit your home on 25th April at 10 AM to troubleshoot your connection. Please make sure the router is powered on and the area is clear. Let us know if you need to reschedule. Thanks!",FALSE
Yours package with tracking #12345 was missed. Please click <URL> to reschedule or pay $10 late fee. Urgent. Offer ends 15 min.,TRUE
"Dear patient, this is a reminder that your appointment with Dr. Smith is scheduled for 10:00 AM tomorrow at XYZ Clinic. Please arrive 10 minutes early.",FALSE
Urgent! Wanna earn 20% daily returns with our crypto investment scheme? Only 3 slots left. Click <URL> NOW to claim your share!,TRUE
"Your Jio recharge of ₹200 was successful. Enjoy uninterrupted data. If you need more credits, recharge now!",FALSE
"URGENT! Apke electricity bill ka payment pending hai. Agar aap 30 minutes ke andar <URL> ke through payment nahi karte, to aapka connection 12:00 AM tak shut off ho jayega. Dhyaan rakhein!",TRUE
Your Jio recharge of INR 100 has been successfully credited. Your current balance is INR 3500.,FALSE
Hey! Get 10% daily returns on crypto! Invest now via <URL> and double your money in 24h. Limited slots!,TRUE
Hey! 🎉 Your Swiggy order (ID #98765) gets 15% OFF on all orders today. Just use code SWIGGY15 at checkout. Happy eating!,FALSE
"Hi! You have been pre-approved for a personal loan of ₹5 lakh. Quick approval, low interest. Call 9876543210 or reply YES. <URL>",TRUE
"Your salary of INR 75,000 has been credited to your account on 08-04-2026. Current balance: INR 2,50,000.",FALSE
"URGENT: Your electricity meter will be disconnected at 8:00 PM tonight. Pay INR 2,000 now to avoid loss of service. Visit <URL> or call 12345 to confirm.",TRUE
"Dear Passenger, your IRCTC booking for train 12345 (Delhi-Mumbai) on 2026-04-15 at 22:30 is confirmed. Ticket No: ABCDE12345. Please retain this message for boarding.",FALSE
"Dear Customer, your credit card has an unauthorized charge of Rs. 50,000. Please verify by clicking <URL> within 24 hours or your account may be blocked. Thank you!",TRUE
Hey Rahul! Kaise ho? 5 minute mein coffee pe chalte hain? Let me know.,FALSE
URGENT: Your ICICI Bank account has been flagged for suspicious activity. Please complete KYC immediately to avoid suspension. Tap <URL> for verification. Reply YES to confirm.,TRUE
Your OTP for ABC Bank transaction is 123456. It expires in 5 minutes. Please do not share it with anyone.,FALSE
"Hey! Your eSIM upgrade is ready for activation. Click <URL> to claim a free data bundle and upgrade to 5G. Hurry, offer ends in 24 hours!",TRUE
"Hello, this is Rohan from XYZ Broadband. Your engineer Dr. Mehta will visit on 15th April 2024 at 10:30 AM to check the connectivity. Kripya available rahe. Thank you.",FALSE
"Hey bro! Your credit card limit has been increased to ₹2,00,000! 🎉 Urgent: Please confirm by clicking <URL> asap. This offer is valid till tomorrow. Thanks!",TRUE
"Reminder from Greenfield Society Management: Your maintenance fee of INR 5,500 for April 2026 is due on 15th May. Please pay via the portal at <URL> or contact admin at 9876543210.",FALSE
"HURRAY! You have won INR 1,000,000 in the KBC lottery! To claim your prize, clik <URL> and enter your bank details ASAP. Hurry, offer expires in 48hrs!",TRUE
"Hey, Swiggy par aaj 30% discount hai! Use code SPRING30 at checkout. Offer ends at midnight. <URL>",FALSE
"URGENT! Your electricity bill is pending. If you don\'t pay by 10pm, power will be cut. Pay now <URL>. Call 1234567890 if this is a mistake. Pay'd!",TRUE
"Hey Anil, how’s it going? Hope you had a good weekend. Did you see the new cafe on 5th street? Let’s catch up soon.",FALSE
"Hi there! We are glad to offer you a pre-approvd personal loan upto ₹5,00,000 with just 8.99% APR. All you need is to submit your PAN and mobile no. ASAP! Click <URL> to confirm. This offer valid only 24 hrs. Act now!",TRUE
"Your salary of Rs. 50,000 has been credited to your account ending 8923. Transaction ID: 12345. Please check your balance and enjoy your earnings!",FALSE
URGENT: SBI reward points are expiring soon! Redeem your points <URL> before 30th Sep and get 0% interest on your next loan. Call 1800-123-456 for details. Don't miss out! 💸,TRUE
"Hey Rahul, how have you been? Just wanted to see how your week is going.",FALSE
Hello! Congratulationz! You have won the KBC cash prize of Rs 5 lakh. Plz click <URL> t claim your reward now!,TRUE
"Hi Rahul, IRCTC ticket confirmed for 12-08-2026, 12:30 AM, 3A, seat S-2. Ticket no: 1234567890. Enjoy your journey!",FALSE
"Hey Raj, Congrats! You won ₹5 lakh in KBC! Claim now <URL> within 24 hrs. Urgent!",TRUE
"Hello, this is a reminder from City Library. Your borrowed book The Alchemist is due on 20-Apr-2026. Please return it by then.",FALSE
"Dear customer, your SBI reward points are about to expire. Claim them ASAP before 31/12/24 at <URL> for details. Urgent!",TRUE
"Dear patient, this is a reminder that your appointment with Dr. Sharma is scheduled for 3:00 PM on 12th May. Please arrive 10 minutes early. Reply YES to confirm or NO to cancel. Thank you.",FALSE
Hi! Your phone’s eSIM is about to expire. Upgrade now to avoid service interruption. Click <URL> for a special 50% discount. Offer valid till 5 pm today. Act fast!,TRUE
"Hey Rahul, kaise ho? Kal jo coffee pe gaye the, kaafi time ho gaya. Lets catch up soon. :)",FALSE
"Hi! Your credit card limit has been increased to ₹1,50,000. To confirm, click <URL> ASAP. If you don't act now, offer expires!",TRUE
"Hi, your Swiggy order #123456 has been placed successfully! Enjoy 15% off on your next order with code SWIGGY15. For more details, visit <URL>.",FALSE
"URGENT: Your Income tax refund of ₹5,00,000 is ready! Clik <URL> to claim your money. Provide PAN & bank details. 24h only. No fee. Hurry!",TRUE
"Hey Rahul, kaise ho? Kal jo coffee pe gaye the, kaafi time ho gaya. Lets catch up soon. :)",FALSE
"Hi! Your credit card limit has been increased to ₹1,50,000. To confirm, click <URL> ASAP. If you don't act now, offer expires!",TRUE
"Dear User, your Jio recharge of INR 50 was successful. Your new balance is INR 1234. Thank you for choosing Jio.",FALSE
"URGENT: You have an outstanding traffic fine of INR 10,000. Please pya at <URL> witin 24 hours to avoid arrest. This is a fake e‑challan notice. Act now!",TRUE
"Hey Sushil, just a reminder that the university assignment on Data Structures is due tomorrow at 11:59 PM. Please submit it through Moodle. Thanks!",FALSE
Hey Bhai! Crypto is hot now—get 30% daily returns with zero risk. Join today and double your money. <URL>,TRUE
"Dear patient, this is a reminder that your appointment with Dr. Sharma is scheduled for 15th April at 10:30 AM. Please arrive 15 minutes early. If you need to reschedule, reply YES or call 9876543210.",FALSE
URGENT: Your SBI/HDFC reward points will expir in 3 days! Click <URL> to claim them now before they vanishe. Offer valid only for members. Don't miss out!,TRUE
"Dear resident, this is a reminder from your society office that the maintenance fee of ₹1200 is due on 30th April. Kindly pay through the app or visit the society office before 5th May to avoid late charges. For more details, visit <URL>.",FALSE
URGENT! A traffic violation notice has been issued against your vehicle. Pay the e‑challan of ₹1500 NOW via <URL> or call 9876543210 for assistance. Delay in payment may result in legal action.,TRUE
"Dear passenger, your flight AB123 is now boarding at Gate 12B. Please proceed to Gate 12B within 15 minutes. Thank you.",FALSE
"Hello! You have been pre-approved for a personal loan of up to ₹5,00,000. No credit check. Instant disbursal. Claim your loan now by clicking <URL>. Hurry, offer ends soon!",TRUE
"Dear User, your library book 'Data Structures' was due on 12 Apr. Please return it by 18 Apr or a fine of ₹15/day will be applied. Thank you. Library Team.",FALSE
UARGNT! Aapka eSIM plan ab close ho raha hai. Upgrade kare to avoid disconnection. Click <URL> to confirm details and secure the service. Offer valid till 3pm. Reply YES to activate.,TRUE
"Hello, this is a reminder from your housing society. Your maintenance fee of INR 2,500 for July is due on 10th August. Please make the payment to avoid any late charges. Thank you.",FALSE
"URGENT: Your SBI/HDFC reward points are about to expire! Only 3 days left to claim 5,000 points. Click <URL> NOW. Act f8st!",TRUE
Attention: Your flight from Mumbai to Delhi is now boarding at Gate Twelve. Please proceed to the gate with your boarding pass. Have a safe journey!,FALSE
URGENT! You have been selected for a FREE Five G data upgrade! Claim your extra five gig now. Click <URL> to activate. Limited time offer. Act fast!,TRUE
"Good morning! Aapke monthly SIP deduction of ₹15,000 from your bank account has been processed successfully on 2024-04-07. Your plan: HDFC Equity Fund. For details visit <URL>.",FALSE
🚨 Dhyaan! Aapke gaadi ke liye 5.000₹ traffic fine pending hai. 24 ghante ke andar bhugtan na kare to 3% penalty lagega. Link: <URL> Immediate action required!,TRUE
"Dear resident, this is a reminder that the society maintenance fee of Rs. 1500 is due on 15th April 2026. Please make the payment by 10th April to avoid late charges. Thank you.",FALSE
Hey! We recivd that your credit card limit is low. Click <URL> for instant limit increase. Urgent: Offer valid till 12:00 PM tomorrow. Don’t miss out!,TRUE
"Dear Employee, your salary of INR 1,50,000 has been credited to your account ending 1234 on 07-Apr-2026. No action needed.",FALSE
"⚡️ URGENT ⚡️ Your electricity bill is pending. If not paid by 10:00 PM tonight, your power will be disconnected. Pay now: <URL>!!",TRUE
"Hello Alex, this is HR from XYZ Ltd. We would like to schedule your interview for the Data Analyst role. Please confirm if you are available on 20th September between 10:00 and 12:00 hrs. Reply 'YES' to confirm or 'NO' to reschedule.",FALSE
"URGENT: YOUR ELECTRICITY CONNECTION WILL BE DISCONNECTED TONIGHT! Your bill of Rs. 12,400 is overdue. Pay now to avoid blackouts. Please make the payment immediately. <URL>",TRUE
"Dear Passenger, boarding for flight AC123 to Delhi has started at Gate 5. Please have your boarding pass ready. Boarding will commence at 2:30 PM. Thank you for flying with Air India. Have a pleasant journey!",FALSE
Hi! 🚀 Wanna earn 50k per month from home? Join our WhatsApp remote job team!! 100% paisa wapas guarantee. No experience needed. Click <URL> for details. Hurry!,TRUE
"Your salary of Rs. 50,000 has been credited to your account on 07-04-2026. Please check your bank app for details.",FALSE
URGENT: PAN CARD LINKING FAILED. This is your final warning. Please verfy your PAN details immediately or your account will be blocked. Reply YES to confirm.,TRUE
"Hey, your Swiggy order #9876 is out! Use code SWIGGY20 for 20% off next time. Order now at <URL>",FALSE
Hi! Aapko remote job mil raha hai. Earn ₹20000/month from home. Kripya apply karen abhi. <URL>,TRUE
"Hi, your Swiggy order #123456 has been placed successfully! Enjoy 15% off on your next order with code SWIGGY15. For more details, visit <URL>.",FALSE
"URGENT: Your Income tax refund of ₹5,00,000 is ready! Clik <URL> to claim your money. Provide PAN & bank details. 24h only. No fee. Hurry!",TRUE
"Hi, This is Rahul from XYZ Broadband. Just wanted to update you that our engineer will visit your location tomorrow at 10 AM to check the router. Let me know if that works. Thanks!",FALSE
"OMG! Free 5G data upgrade for you! Activate kare, unlimited data, FREE! Reply YES + <URL> to claim. Slots limited. Jaldi karo!!",TRUE
"Dear passenger, flight XYZ123 to Delhi is now boarding at Gate 12. Please arrive 30 mins early. Thank you.",FALSE
"Hey! Btw @user, you have been selected for FREE 5G data upgrade! Just reply 'YES' and click <URL> to claim your 5G data. Hurry, limited slots!",TRUE
"Your salary of INR 125,000 has been credited to your account on 07-04-2026. Please check your account statement for details.",FALSE
"URGENT! Your crditt card limit has been upgared to INR 50,000. To confirm, reply YES or click <URL> within 24 hrs to avoid cancellation. Offer ends soon!",TRUE
"Hey Professor, main abhi tak assignment complete kar liya hai. Deadline kya hai? Shukriya!",FALSE
URGENT! Your vehicle KA 01 AB 1234 ko traffic e-challan di gayi hai. Pay ₹5000 within 24h to avoid penalty. <URL>,TRUE
"Hello, this is an automated message from XYZ Broadband. Your scheduled engineer visit for router upgrade is confirmed for 12th May 2024 at 10:30 AM. Please ensure someone is available to provide access. If you need to reschedule, reply WITHDRAW. Thank you.",FALSE
"CONGRATS!!! you are the lucky winer of the mega KBC prize. You have won INR 5,000,000. To claim, you must send your bank account details via <URL> and pay a processing fee of INR 500. Hurry, offer ends in 24 hrs! REPLY YES to claim.",TRUE
"Namaste, aapke mutual fund SIP deduction ka statement aagaya hai. Kripya check kare for details: <URL>",FALSE
Hey bro! Apne 5G data ka upgrade abhi free milega. Sirf 5 minutes me register karo. <URL>,TRUE
"Your Jio recharge of Rs 199 was successful. Remaining balance: Rs 1800. Thank you for using Jio. For any queries, call 1800-102-001.",FALSE
"Dear Sir/Madam, you have won INR 5,00,000 in the KBC lottery! To claim your prize, click <URL> and enter your mobile number. Act fast! Offer valid till 23:59 today. Regards, KBC Team",TRUE
"Dear Mr. Singh, thank you for applying to the Senior Data Analyst position at XYZ Pvt Ltd. We would like to schedule your interview on 20th Apr 10:00 AM. Please reply with your availability. Regards, HR Team",FALSE
"Hey bro, 7% daily returns on crypto!!! Just invest 500 rupees & dekho gains. No risk, guaranteed. Act nowy! <URL>",TRUE
"Your Jio recharge of INR 50 was successful. New balance: INR 1200. To recharge again, reply with amount.",FALSE
"HURRY! Your personal loan of INR 500,000 is pre-approved. No credit check, quick approval. Click <URL> to claim now!",TRUE
"Dear Student, this is a reminder that your book 'Data Structures' (ISBN 123456) was due on 15th Sep. Please return it by 25th Sep or a fine will be imposed. Thank you.",FALSE
"Hey! Aapka Income Tax refund ₹5,000,000 aagaya hai! Bas apna bank account number confirm kare <URL> aur claim kare. Urgent, limited slots!",TRUE
"Flight BA256 from Delhi to London will depart from Gate 12B. Boarding starts at 10:30 AM. Please have your boarding pass ready. For more info, visit <URL>.",FALSE
"URGENT: Your electricity account #12345 will be disconneted at 8:00pm tonight. Pay now <URL> to avoid blackouts. If you ignore, service will be cut. Call 1800-123-456.",TRUE
"Good morning! Your salary of ₹15,000 has been credited to your account ending 9876. Ref: 5B7C9D. No action required. Thank you!",FALSE
"Hey! 🎉 You’ve been selected as the lucky winner of the KBC lottery ₹5 lakh! Click <URL> now to claim your prize. Hurry, 24 hours only!",TRUE
"Dear Customer, this is an automatic notification from your ISP. Our broadband engineer, Mr. Sharma, will be visiting your residence at 3:00 PM tomorrow to perform routine maintenance and upgrade the router. Please ensure you or a resident is available. Thank you for choosing NetConnect.",FALSE
"Hi, this is an official notice from your credit card issuer. Your account has been selected for a special limit increase of ₹50,000. Please confirm your identity by replying YES or clicking the secure link below. <URL> Offer valid for 24 hours only. Act now!",TRUE
"Hi User, your ₹5,000 SIP for the ABC Mutual Fund was successfully deducted on 07 Apr 2026. The transaction ID is 1234567890. For more info, contact support.",FALSE
"OMG! 🎉 You are a KBC winner! Claim your ₹10 lakh instantly. Click <URL> to claim. Hurry, time is running out. 1-999-888-777",TRUE
"Dear Customer, your train ticket from New Delhi to Mumbai on 12-10-2024 (Train No. 12945) has been confirmed. Ticket ID: IRCTC123456. Please keep this message for reference. For changes, contact customer support. Thank you.",FALSE
"Hello! Your crypto investment just earned $500 profit today. Act fast, lmited spots left. Click <URL> to invest more and keep the gains rolling. Dont miss out!",TRUE
"Your IRCTC ticket for train 12345 (Mumbai to Delhi) has been confirmed. Seat 12A, Coach B. Departure: 10:30 AM, 15-08-2026. Please arrive at the station 30 minutes early. For more info, visit IRCTC website.",FALSE
"Hey, urgnt! Your eSIM is about to expiring. Upgrade now to avoid service interruption. Click <URL> to verfy your acccount. Use code 1234. Offer valid 24 hrs only.",TRUE
"Hey Rahul, kaise ho? Sunday ko coffee pe chalenge? Let me know. :)",FALSE
"Hey bhai, tumhara",TRUE
Hello! Your order at Swiggy is ready. Enjoy a 20% discount on your next order with code SWIGGY20. Offer valid till 31 Dec. Order now!,FALSE
URGENT: Your courier was missed. Please confirm delivery within 48hrs or it may be cancelled. <URL>,TRUE
ABC Bank ka OTP hai 573219. 5 minute ke liye valid. Share mat kijiye.,FALSE
"Hey, aapka income tax refund ready hai! Cll <URL> claim kare Rs 5,00,000. Hurry, limited time only 48 ghante. Nahi miss kare. Reply YES.",TRUE
"Your monthly SIP of Rs. 5000 towards XYZ Fund was deducted successfully on 10th Apr 2026. For details, visit <URL>.",FALSE
"URGENT: YOUR COURIER DELIVERY FAILED. Please confirm your address or reschedule by replying 1 or 2. If no response, your package may be returned. Contact support at <URL>.",TRUE
"Dear resident, this is a reminder that the society maintenance bill for March 2024 is due on 15th April. Please pay ₹5000 before the due date to avoid late charges. Pay online at <URL> or visit the office. Thanks.",FALSE
"Hey! 🎉 You hav won the KBC jackpot ₹10,00,000! Click <URL> to cliam your prize. No charge. Reply YES to confirm. Hurry, limited time! Bk.",TRUE
"Hello Ravi, this is HR from TechNova. We would like to schedule your interview for the Software Engineer role. Can you confirm your availability on 3rd May at 10:00 AM? Reply YES to confirm or NO to reschedule. Thank you.",FALSE
"Hey! This is your bank. We’re offering a 30% limit increase on your credit card. Please confirm your account details by clicking <URL> or call 9999999999. Hurry, this offer expires soon!",TRUE
"Dear Member,
This is a reminder that your borrowed book ""The Alchemist"" is due tomorrow at 5 PM. Please return it to the library counter or renew online. Thank you!",FALSE
"Hi, aapka credit limit ₹25,000 tak badha diya gaya hai. Verfy karne ke liye <URL> par click kare aur OTP daale. Jaldi kare!",TRUE
"Hi Rahul, your OTP for bank transaction is 5273. Use it within 10 mins. Do not share with anyone. Dhanyavaad. - Your Bank",FALSE
"Dear user, aapka account block ho gaya hai",TRUE
"Your salary of INR 125,000 has been credited to your account on 07-04-2026. Please check your account statement for details.",FALSE
"URGENT! Your crditt card limit has been upgared to INR 50,000. To confirm, reply YES or click <URL> within 24 hrs to avoid cancellation. Offer ends soon!",TRUE
"Dear student, this is a reminder that your book ""Introduction to Algorithms"" is due for return on 15th May. Please visit the library to return it. Thank you!",FALSE
"Hey, 5G data upgrade FREE! 5GB extra data ka offer aapke liye hai. Click <URL> to claim. Offer limited time, sirf 30th Apr tak. Hurry, otherwise miss hota!",TRUE
University Assignment Deadline: Your final project is due on 30th April 2026 at 11:59 PM. Please submit via the portal.,FALSE
Hey! You have been selcted for a FREE 5G data upgrade! Claim nwn by clicking <URL> before it exires tomorrow. Urgent!,TRUE
"Dear Passenger,
Your IRCTC booking with PNR 1234567890 for train 12345 (Mumbai CST to New Delhi) on 2026-04-10 has been confirmed. Seat: 12A, Class: AC 3 Tier.
Please carry your ticket and ID proof at the station.
For more details, visit <URL>.",FALSE
Hey bro! Kaise ho? Aaj kal bahut kaam mein fess ho. Tumhara weekend ka plan kya hai? Call karte hain ek chai pe. :),FALSE
"Hey! Dhyan rahe, aaj raat ko electricity bill ka disconnection ho sakta hai. Agar payment nahi kiya, toh power cut ho jayega. Kripya <URL> ya 991xxxxxxx call kare. Urgent!!",TRUE
"Your IRCTC ticket for train 12345 from Mumbai to Delhi, departure 10:30 AM, seat class AC 2A, confirmation ID XYZ123. Please keep this message safe.",FALSE
Hey! Your 5G plan is about to expire. Claim a FREE 5G data upgrade now before 10pm. Click <URL> to activate. Limited offer!,TRUE
"Hi Arjun, appointment reminder with Dr. Shah 3:30 PM tomorrow at Green Valley Hospital. ID aur insurance card leke aao. Reply YES confirm kare ya NO to reschedule.",FALSE
"Hey! Apke phone ne FREE 5G data upgrade offer receive kiya hai! Click <URL> to claim now. Limited time only! Hurry, 5G data +100% bonus. No charges.",TRUE
"Dear Patient, this is a reminder that your next appointment with Dr. Sharma is scheduled on 2026-04-15 at 10:30 AM. Please arrive 10 minutes early. If you need to reschedule, call 555-1234.",FALSE
"CONGRATULATIONS! YOU'VE WON ₹5,000,000 IN THE KBC LOTTARY! CLAIM YOUR PRIZE NOW: <URL> ACT FAST, OR YOU MAY FORFEIT YOUR WIN!",TRUE
"Dear resident, this is a reminder that your society maintenance bill for June is due on 15th. Kindly clear the amount of Rs. 2000 via UPI <URL> or visit the office. Thank you!",FALSE
"Hi there! 💰 Earn 5000 INR/month from home! No experience needed. Click <URL> to join our exclusive WhatsApp group and start making money today. Hurry, limited spots!",TRUE
Reminder: Your university assignment 'Data Structures' is due on 15th April 2026. Please submit by 23:59 hrs to avoid late penalty. Good luck!,FALSE
"URGENT: Your Income Tax refund of ₹1,50,000 is pending! Please pverify your details at <URL> within 24 hours to claim the amount. Failure to act will result in forfieture. Call 9876543210 for assistance.",TRUE
"Your Jio recharge of INR 50 was successful. New balance: INR 1200. To recharge again, reply with amount.",FALSE
"HURRY! Your personal loan of INR 500,000 is pre-approved. No credit check, quick approval. Click <URL> to claim now!",TRUE
Hey bro! Kaise ho? Aaj kal bahut kaam mein fess ho. Tumhara weekend ka plan kya hai? Call karte hain ek chai pe. :),FALSE
"Hey! Dhyan rahe, aaj raat ko electricity bill ka disconnection ho sakta hai. Agar payment nahi kiya, toh power cut ho jayega. Kripya <URL> ya 991xxxxxxx call kare. Urgent!!",TRUE
"Dear Student, this is a reminder that your book 'Data Structures' is due for return on 2026-04-10. Please return it to the library by 5 PM. Thank you.",FALSE
"Urgent! Your parcel from XYZ Couriers was not delivered. To avoid cancellation, please confirm your address and pay a small fee. Click <URL> for details. Reply YES to claim.",TRUE
"Hi Rahul, your SIP of Rs. 5000 for HDFC Mutual Fund was deducted on 07-04-2026. Next deduction on 07-05-2026. Reply YES for details.",FALSE
⚡️ URGENT ⚡️ Your electricity bill of Rs. 2300 is overdue. Connection will be cut tomorrow at 10pm. Pay at <URL> to avoid disconnection. Reply STOP to opt out.,TRUE
Hello! Use your 20% off coupon on Swiggy for your next order. Code: SWIGGY20. Offer valid until 31st Apr. Happy eating!,FALSE
"Urgnt: Your acct is flagged for incomplete KYC. Please verfy within 24 hrs to avoid block. Click <URL> to update. If ignored, your acct will be permanently blocked.",TRUE
"Hey Rahul, kaise ho? Kal jo coffee pe gaye the, kaafi time ho gaya. Lets catch up soon. :)",FALSE
"Hi! Your credit card limit has been increased to ₹1,50,000. To confirm, click <URL> ASAP. If you don't act now, offer expires!",TRUE
"Dear patient, this is a reminder that your appointment with Dr. Smith is scheduled for 10:00 AM tomorrow at XYZ Clinic. Please arrive 10 minutes early.",FALSE
Urgent! Wanna earn 20% daily returns with our crypto investment scheme? Only 3 slots left. Click <URL> NOW to claim your share!,TRUE
"Hey, reminder: University assignment deadline is tomorrow. Please submit by 5 PM.",FALSE
URGENT: BHEL KE BILL AAPKO TONIGHT DISCONNECT KAR DENGE! KYA KARE? CALL NOW 9876543210,TRUE
"Dear passenger, your IRCTC ticket #123456 for train 12345 (BCT to MUM) on 2026-04-10 at 07:45 AM is confirmed. Please keep this SMS for your journey.",FALSE
URGENT: Your parcel from XYZ Couriers was missed. Please click <URL> to reschedule or else it will be cancelled. Reply STOP to opt out.,TRUE
Your OTP for your account is 123456. Please use it within 5 minutes.,FALSE
"URGENT: Aapka electricity bill due hai. Agar 8pm tak payment nahi kiya, toh conneciton cut ho jayega. Pay kar lo <URL>.",TRUE
"Hey! Swiggy ka 20% off aaj ke liye! Use code SWIGGY20 at checkout. Hurry, offer ends tonight. <URL>",FALSE
"URGENT!! Your account is about to be blocked. Send your PAN, AADHAR & bank details asap. NO RESPONSE = BLOCK. <URL>",TRUE
"Hello, this is a reminder from your housing society. Your maintenance fee of INR 2,500 for July is due on 10th August. Please make the payment to avoid any late charges. Thank you.",FALSE
